3045.98,2544.85,2253.3444,1873.8678,1.1691,94.9722,0.121,1.4752,0.0084,0.0009,0.9693,199.1514,7.9279,417.7075,9.248,0.9716,12.5847,1.4018,-5743.25,2573.0,-4828.0,-37.0,1.319,2.0115,7.2645,72.4667,2.4,0.1907,3.2646,86.4585,8.8355,50.6228,63.9952,66.0979,86.9761,116.017,76.44,2.899,347.4518,10.3515,130.7336,714.9704,0.8527,144.0,622.1855,120.3413,4.575,2829.0,0.9329,0.9508,4.5217,4.6891,347.8455,10.4367,115.4227,5.5133,15.3109,14.606,700.3644,1.5057,155.6755,618.9436,185.2995,157.6126,461.331,-0.0229,-0.0226,-0.0118,0.018,-0.0392,0.0098,-0.0156,-0.007,6.659,0.1398,0.11159999999999999,2.4113,0.9858,1755.7161,0.2456,8921.1,-0.0293,0.0,-0.0005,-0.1833,0.1081,-0.0437,0.0315,-0.0088,0.0097,0.082,0.9806333333333334,100.63523333333332,232.49833333333333,0.46116666666666667,0.97,0.0,687.3668,0.9917,58.9761,0.5866,0.9744,6.2374,15.93,4.333,15.98,1.135,2.545,3.014,-0.1419,0.7284,0.9956,2.2216,1007.066,41.2332,97.0,195.5,179.7,84.0999,826.4921,7.96,0.0031,0.2141,0.0546,0.0292,0.0168,8.8394,7.733,15.83,0.4913,0.0119,0.35,0.0698,0.049800000000000004,868.6004333333334,727.0,328.0,2937.0,451.0,0.096,0.121,0.226,3.1,1.2,0.126,0.583,0.741,0.3116,0.4589,0.7484,0.7297,0.3129,0.366,27.75,0.431,55.0,56.49,0.2101,10.28,31.34,64.973,0.3,24.76,21.92,0.826,32.48,10.82,24.76,30.832,9.41,18.41,40.866,0.0701,0.0684,0.04,0.0709,0.0393,0.0709,0.0811,0.073,4.1192,0.0029,0.0101,0.038,0.0045,126.5963,0.32,656.4004,0.0125,0.0141,0.0046,0.0041,0.021666666666666667,0.0092,90.5715,0.0005,0.0356,0.0083,0.2677,0.0322,34.156,2.4707,25.4503,0.0169,0.0093,8.0684,6.6018,15.0136,6.9125,0.0179,0.003,0.0028,0.0063,13.4098,44.1062,652.4272,0.0,97.5415,12.6583,12.7478,60.8326,0.0,7.2782,50.0,66.0839,53.9906,528.0341,196.2536,161.7148,196.7546,22.2906,22.054,305.5298,302.99,338.2664,393.3426,100.1912,719.797,518.2109,0.0,130.3146,0.0,0.0,52.4964,697.8723,0.0,0.1134,0.0099,1.3143,409.982,78.164,1.0287,19.08,1.02,78.2751,0.9347,0.6253,0.1157,265.8,0.7274,5.82,0.1399,19.2404,524.4955,1.0912,11.12,0.1474,0.025266666666666663,0.0119,47.958333333333336,0.4948,0.0123,0.0291,0.0102,35.0279
3151.98,2563.75,2175.2556,1022.166,1.2833,100.6222,0.125,1.4536,-0.011,-0.0035,0.9529,196.3828,6.1055,418.3141,9.8614,0.9665,12.499,1.4146,-5398.0,2708.0,-1051.75,-1365.0,1.3138,1.993,7.326,75.9667,2.1222,0.1683,3.4288,84.3569,8.322,50.4013,64.5182,66.0788,86.7285,117.9034,82.3,3.178,365.1773,10.1555,133.8455,740.6671,0.9135,138.05,637.0727,113.9235,4.61,2875.0,0.9224,0.9506,4.5156,0.7736,362.9091,10.7315,114.6191,12.3363,19.2264,23.1861,717.481,1.0338,147.2082,624.7364,99.5089,152.995,466.1468,0.0134,-0.0853,-0.0171,0.0027,-0.0028,0.0027,-0.0165,0.0442,7.8894,0.1291,0.1129,2.4287,0.9844,1826.547,0.1661,9001.93,0.0297,-0.0005,0.0002,-0.0536,0.1905,-0.013,-0.0629,-0.0138,0.0109,0.001,0.9741,103.4918,232.0558,0.3085,0.9481,0.0,793.5493,0.9891,57.9745,0.5987,0.9802,6.2195,15.78,2.803,15.77,0.7474,2.964,3.396,0.9934,0.8435,0.9956,2.2717,1001.4982,41.0741,133.0,132.6,126.7,46.8999,423.1381,5.58,0.0028,0.2939,0.0617,0.0354,0.0243,3.9565,5.735,13.308,0.2833,0.0152,0.34,0.0697,0.023633333333333336,805.4000666666667,499.0,338.0,10014.0,3803.0,0.105,0.064,0.35,3.4,2.1,0.138,0.533,0.6332,0.1293,0.2589,0.5371,0.6776,0.293,0.119,25.38,0.719,14.15,17.837,0.1352,6.06,15.26,21.395,0.088,13.02,21.96,0.547,5.02,16.87,13.02,27.084,10.91,16.87,22.583,0.0744,0.0534,0.0319,0.0502,0.1258,0.0306,0.1055,0.0804,2.0832,0.004,0.008400000000000001,0.0902,0.0033,83.5648,0.0218,1183.1006,0.0107,0.0146,0.0033,0.0029,0.014266666666666669,0.0362,125.0436,0.0013,0.0625,0.0038,0.2627,0.1195,22.328,2.9565,17.6813,0.0191,0.0104,8.6759,7.2554,8.9885,6.389366666666667,0.0213,0.0029,0.0023,0.0036333333333333335,7.2893,41.3962,562.8278,0.0,93.931,9.2442,12.4815,952.1274,278.6081,7.9924,98.9529,81.9802,18.7802,0.0,136.7505,67.7195,74.2859,12.5692,22.6945,556.2617,62.6026,186.2774,0.0,0.0,0.0,639.3939,181.6949,13.1176,0.0,0.0,23.8914,0.0,0.0,0.1146,0.0112,0.8273,400.814,73.254,0.2235,14.53,1.33,27.0176,0.9776,0.1348,0.0358,272.904,0.6794,7.86,0.1731,25.4839,530.7036,2.1207,8.4,0.1986,0.024066666666666667,0.023133333333333336,111.56389999999999,0.5063,0.0113,0.0291,0.0102,35.0279
3071.18,2489.86,2195.3,1151.8233,0.922,103.5467,0.1232,1.4826,0.0136,0.0009,0.9748,198.6133,9.4857,420.5403,10.2239,0.9813,12.5218,1.4079,-4995.75,2668.25,-3546.5,-3403.0,1.3213,1.9987,7.4103,67.1667,2.4667,0.2222,3.3774,85.4344,8.7037,50.6411,64.0021,66.2435,86.4476,118.0692,8.243,4.393,364.3991,10.2045,132.7718,740.0337,1.3455,142.3491,639.52,208.1455,4.587,2881.0,0.9226,0.9513,4.5365,-0.7109,363.3236,10.8079,112.0609,18.4018,20.7109,28.6167,711.417,0.9634,145.7336,621.1182,106.1428,157.4114,463.7068,-0.0576,-0.0173,-0.0187,0.003,-0.0398,0.0154,-0.029,0.0784,7.0914,0.13,0.11163333333333332,2.4671,0.9908,1778.4092,0.2142,8915.4501,0.0256,-0.0018,0.0022,-0.1594,0.3528,-0.0288,-0.0181,-0.0139,-0.0171,-0.0326,0.9770333333333333,102.93716666666666,231.34613333333334,0.4557,0.9712,0.0,668.5228,0.9915,59.4177,0.5934,0.962,6.3624,16.03,4.137,16.07,1.286,2.589,2.92,0.2838,0.7772,0.9959,2.1996,1012.9091,36.022,138.0,82.6,86.4,48.3999,759.225,7.23,0.0037,0.0867,0.051,0.0357,0.0089,10.5745,5.366,5.113,0.356,0.0053,0.25,0.0853,0.030733333333333335,883.1664999999999,1116.0,468.0,1927.0,4685.0,0.163,0.132,0.252,2.1,0.9,0.125,0.602,0.5333,0.0836,0.2796,0.7028,0.6875,0.3087,0.279,23.86,0.873,13.28,17.753,0.1815,5.16,17.95,34.754,0.08,11.68,21.26,0.402,5.14,19.83,11.68,24.575,4.54,19.83,55.987,0.0958,0.0476,0.0374,0.0504,0.1219,0.0904,0.1163,0.0216,4.7691,0.003,0.008866666666666667,0.0649,0.0009,120.541,0.1943,790.7998,0.0153,0.0129,0.0061,0.0039,0.015,0.0071,93.0029,0.0005,0.0357,0.014,0.2206,0.031,32.323,4.3562,18.5197,0.015,0.0108,7.3623,6.309,8.4126,5.1884,0.0267,0.0039,0.0032,0.0043,14.1621,65.9151,375.8637,0.0,56.5692,22.339,17.5396,54.3353,137.6726,12.3368,36.4865,56.25,16.697,0.0,107.761,56.3954,59.5911,13.0636,52.7468,166.3194,275.942,200.0,0.0,306.5221,588.9251,400.3442,27.5686,90.7291,841.2371,596.5318,44.0036,0.0,0.0,0.1162,0.0089,0.619,403.168,80.168,0.4498,13.71,1.32,72.6663,1.1488,0.6421,0.139,250.364,0.8201,12.49,0.1707,20.8099,524.4955,1.0912,11.12,0.1474,0.019566666666666666,0.015633333333333332,83.48736666666666,0.5033,0.0112,0.0291,0.0102,35.0279
2958.46,2523.78,2171.8556,1156.6018,1.4025,100.1367,0.1243,1.4645,0.0001,0.0067,0.9602,203.1676,5.9659,423.0524,9.2754,0.9669,12.6278,1.4297,-5672.0,2565.0,-2705.0,-2528.25,1.2803,2.0037,7.3667,68.4556,2.5444,0.2101,3.2656,84.3947,8.897,50.142,64.5666,66.2412,87.0027,118.181,58.27933333333334,3.478333333333333,364.1927,10.1841,134.4645,742.3253,1.3659,143.0073,641.6645,194.1585,4.568,2892.0,0.9197,0.9461,4.5303,3.1527,364.4009,10.5231,117.6173,14.9095,16.8473,22.7886,719.5366,0.9211,146.2609,628.2791,104.1525,161.4212,466.8579,-0.0064,-0.0618,0.0318,-0.0157,-0.0211,0.0292,-0.0711,-0.0115,7.127,0.1275,0.11370000000000001,2.3828,0.9855,1789.8011,0.2051,8721.5101,0.0349,-0.0015,0.0017,-0.1031,0.0253,-0.0167,-0.0447,-0.0076,-0.1444,-0.0802,0.9795666666666666,101.2343,230.66373333333334,0.4627666666666667,0.9458,0.0,734.2425,0.9894,58.0975,0.5927,0.9816,6.2411,15.93,4.333,15.98,1.135,2.545,3.014,-0.1419,0.7284,0.9956,2.2216,1007.066,41.2332,125.0,171.3,182.7,49.5999,319.6329,4.67,0.0033,0.1745,0.0871,0.0374,0.0209,5.4321,6.288,11.29,0.5714,0.0132,0.32,0.08,0.0917,736.2661000000002,262.0,430.0,3166.0,1459.0,0.08,0.132,0.092,2.9,1.4,0.158,0.546,0.3954,0.0786,0.328,0.7288,0.7456,0.1479,0.96,21.34,0.482,12.82,17.654,0.1626,7.2,11.61,60.633,0.098,11.26,30.07,1.175,4.37,19.35,11.26,24.505,7.56,27.37,73.353,0.0639,0.0483,0.1282,0.0785,0.0504,0.0838,0.0784,0.0697,2.2958,0.0043,0.009099999999999999,0.0679,0.0033,174.4916,0.0336,690.3008,0.0205,0.0144,0.0045,0.0047,0.032,0.0231,88.5897,0.0013,0.0364,0.0026,0.2384,0.0322,34.156,2.4707,18.2267,0.0257,0.0095,6.9611,8.1924,9.2275,5.9709,0.0139,0.0029,0.0032,0.008466666666666666,13.4098,27.6355,0.0,556.6512,105.3989,4.6192,16.7641,117.0425,57.7079,6.2488,55.0218,75.1983,31.2286,357.1511,129.7831,66.8357,66.6823,21.4709,70.4284,999.4135,78.187,403.7795,499.2051,239.0041,287.2322,110.3448,607.4074,16.3594,0.0,837.8182,59.5041,0.0,0.0,0.1088,0.0116,0.8273,400.814,73.254,0.2235,14.53,1.33,27.0176,0.9647,0.3064,0.0642,264.272,0.5671,4.98,0.0877,15.4662,524.4955,1.0912,11.12,0.1474,0.028800000000000003,0.011666666666666667,38.9985,0.4954,0.0136,0.0291,0.0102,35.0279
3196.21,2413.39,2255.5222,1763.0739,1.2226,101.5878,0.12,1.4845,-0.0037,0.0049,0.9683,199.1038,8.4018,409.0294,9.5497,0.9735,12.6278,1.424,-5521.0,2617.5,-3282.0,-895.25,1.287,2.013,7.279,69.5333,2.5222,0.1889,3.3552,85.9801,8.662,50.5853,63.8972,66.1995,86.2277,118.484,81.32,2.743,345.8964,9.9562,145.9845,734.9701,1.2536,136.6873,628.5682,169.4735,4.572,2828.0,0.9325,0.951,4.567,-1.4318,354.2254666666667,10.5052,114.66696666666667,12.809599999999998,21.4318,27.206966666666663,704.753,1.0172999999999999,148.99,617.8824333333333,109.75933333333332,163.67940000000002,465.95970000000005,0.0289,-0.024,-0.0325,-0.0044,-0.0135,-0.0051,-0.0192,0.045,7.379,0.1464,0.1145,2.4287,0.9859,1860.9427,0.1969,8813.73,-0.0799,0.0019,0.0001,-0.024,-0.105,0.0028,-0.0227,-0.0109,-0.0582,-0.1482,0.9813,101.6508,229.3505,0.4563,0.952,0.0,776.7957,0.9897,58.3356,0.6037,0.9687,6.317,16.03,4.137,16.07,1.286,2.589,2.92,0.2838,0.7772,0.9959,2.1996,1012.9091,36.022,92.0,127.7,161.6,70.7,365.772,5.72,0.0046,0.1757,0.0614,0.0432,0.0181,8.7682,3.198,8.902,0.5149,0.011,0.32,0.0367,0.037366666666666666,1232.4332666666667,770.0,300.0,1107.0,1409.0,0.105,0.095,0.097,2.7,1.2,0.081,0.732,0.5679,0.1548,0.4004,0.6572,0.6665,0.1981,0.218,17.61,0.638,11.0,31.556,0.1741,6.46,21.54,41.997,0.424,5.476666666666667,18.819999999999997,0.6263333333333334,12.006666666666666,18.263333333333332,5.476666666666667,30.807333333333332,8.316666666666666,19.69666666666667,72.41266666666667,0.0948,0.0406,0.0458,0.0546,0.0992,0.1018,0.1049,0.0924,6.622,0.0035,0.0107,0.0902,0.0021,153.3604,0.3463,1286.3999,0.0221,0.0216,0.0075,0.0059,0.08783333333333333,0.0111,110.3502,0.0009,0.0198,0.0188,0.3004,0.031,32.323,4.3562,27.017,0.0175,0.0113,6.0254,6.3120666666666665,9.712133333333334,4.6819,0.0227,0.0034,0.0028,0.022033333333333332,14.1621,20.7463,0.0,890.7216,38.0632,13.9467,11.4613,33.7294,157.3862,8.1585,47.5771,42.8824,24.7809,143.8705,149.4623333333333,25.15523333333333,23.007099999999998,15.921066666666668,66.54016666666666,328.2406,168.815,140.9231,0.0,737.2039,0.0,545.6437,205.3333,175.8574,0.0,0.0,68.5714,0.0,0.0,0.1145,0.0107,1.0254,406.922,74.95,0.8373,17.16,1.16,81.649,1.0149,0.2962,0.052,270.768,0.6614,10.92,0.2352,35.5626,495.3682,1.7909,415.03,1.0166,0.0053,0.0188,353.8319,0.5058,0.0094,0.0053,0.0188,353.8319
3005.64,2522.4,2173.4889,1145.797,0.9402,104.0556,0.1247,1.4441,-0.0021,0.0095,0.9663,203.4856,5.0482,398.1175,10.0642,0.9701,12.6198,1.4071,-5627.25,2795.25,-4704.3333,2597.0,1.2672,1.9995,7.385,74.5444,1.8444,0.1366,3.4212,85.038,8.2776,50.2509,64.3027,65.8701,86.8475,117.8016,82.25,3.023,346.6109,9.8843,146.5209,735.8958,1.218,135.6364,628.7682,183.467,4.568,2830.0,0.9323,0.947,4.5263,-3.8864,347.1227,10.2264,122.6345,13.7718,23.8864,30.9873,704.9085,0.8492,145.2391,614.9964,111.193,148.2817,466.7147,-0.0118,-0.0359,-0.0152,0.001,-0.0218,0.021,-0.0192,0.0068,7.2869,0.1438,0.11233333333333333,2.3829,0.9664,1649.7873,0.1978,9134.2199,-0.0549,-0.0006,0.0,-0.1042,0.0077,-0.0009,0.0083,-0.0084,-0.0185,0.016,0.9808,102.2143,232.90030000000002,0.4534,0.9332,0.0,687.4372,0.9644,56.406,0.601,0.9815,5.9135,15.71,3.929,15.69,0.7379,3.856,3.686,1.513,0.7304,0.9981,2.3106,999.6703,44.8976,125.0,98.7,121.5,54.7,486.5,10.99,0.0033,0.1187,0.0854,0.0566,0.0153,5.1456,4.832,15.776,0.256,0.0125,0.29,0.0375,0.024966666666666665,887.0664,752.0,451.0,1888.0,6814.0,0.193,0.182,0.112,2.8,1.7,0.126,0.703,0.5831,0.0865,0.3782,0.7575,0.7197,0.2997,0.371,15.56,0.477,12.32,30.921,0.1514,6.16,19.4,41.124,0.295,9.14,18.74,0.517,19.48,20.74,9.14,32.128,5.69,20.74,74.442,0.0806,0.0432,0.028,0.0515,0.055,0.1023,0.0726,0.0674,3.4499,0.0037,0.008600000000000002,0.0522,0.0103,195.9493,0.042,864.7002,0.0098,0.0081,0.0024,0.0034,0.0246,0.0369,113.9412,0.0154,0.0393,0.0057,0.2338,0.1275,15.217,3.5224,19.705,0.0246,0.0125,5.3752,5.4821,10.2366,5.4149,0.0179,0.0022,0.0025,0.0072,5.5781,42.4595,0.0,594.2257,95.7176,13.3635,16.1345,40.1332,262.3797,15.2298,92.1687,92.2701,22.4149,235.1816,150.5974,38.2646,31.5386,13.7209,66.9485,685.5928,120.4181,184.2105,0.0,252.4383,485.9857,378.125,987.5458,21.2401,0.0,0.0,28.614,0.0,0.0,0.1151,0.01,0.7334,399.534,81.428,0.4801,10.9,2.33,65.4656,0.9586,0.0821,0.0202,264.272,0.5671,4.98,0.0877,15.4662,532.0973,2.085,7.74,0.3561,0.043,0.0283,65.7689,0.5011,0.0133,0.043,0.0283,65.7689
3016.93,2547.2,2173.4889,1145.797,0.9402,104.0556,0.1247,1.4827,-0.0238,0.0059,0.9669,197.6899,4.9494,401.8828,9.9762,0.9718,12.4614,1.4221,-5729.5,2701.0,-4169.25,-1603.0,1.31,1.9923,7.3645,70.9556,2.1333,0.1741,3.3859,85.5439,8.6556,50.8214,64.2946,66.3872,86.3125,118.1824,81.73,2.54,364.0336,9.9932,149.5255,762.6607,1.2305,144.4164,657.9755,195.3529,4.645,2845.0,0.9052,0.9449,4.5622,-6.8764,363.98,10.4756,122.6491,17.4437,26.8764,36.283,726.3777,0.916,153.9027,640.5318,106.7987,148.44056666666665,466.3867,-0.0059,-0.0282,-0.041,-0.0083,-0.0365,0.0058,-0.0212,-0.0151,6.9835,0.1453,0.1127,2.4064,0.968,1781.1794,0.1782,9082.6601,-0.0128,0.0,0.002,-0.4537,0.4852,0.0307,-0.0376,-0.007,-0.067,0.0281,0.9815,101.9445,230.0803,0.30666666666666664,0.9459,0.0,788.4272,0.9894,59.3749,0.5854,0.9588,6.7805,15.93,4.333,15.98,1.135,2.545,3.014,-0.1419,0.7284,0.9956,2.2216,1007.066,41.2332,108.0,97.4,137.0,54.7,486.5,10.99,0.0033,0.0705,0.0665,0.0493,0.0172,10.6389,6.657,12.007,0.5753,0.0136,0.4,0.0292,0.038400000000000004,877.5667333333334,1193.0,471.0,2117.0,2314.0,0.07,0.024,0.237,2.1,1.7,0.159,0.468,0.5272,0.1304,0.2537,0.6457,0.7604,0.208,0.289,20.2,0.64,11.65,20.297,0.148,5.24,18.05,47.767,0.199,10.37,23.68,0.631,7.25,21.77,10.37,27.062,6.2,21.77,102.372,0.0668,0.0605,0.0374,0.0706,0.0645,0.1104,0.0947,0.182,4.6146,0.0016,0.0069,0.0341,0.0026,58.3971,0.1076,1112.0996,0.02,0.0206,0.0053,0.0056,0.01576666666666667,0.0196,119.7747,0.0007,0.031,0.0269,0.3547,0.0322,34.156,2.4707,19.705,0.0197,0.0145,6.6633,7.8184,9.5795,5.5727,0.0195,0.0061,0.0048,0.004333333333333334,13.4098,42.4595,279.7791,840.9382,134.5021,20.8221,17.438,50.7765,144.3543,5.3435,79.6875,91.321,24.4516,150.8065,124.8017,38.5841,39.2332,13.4375,95.8551,0.0,214.539,91.1639,850.6024,176.6821,0.0,446.172,0.0,60.3758,0.0,0.0,76.1221,0.0,0.0,0.1127,0.0069,1.0299,395.86,72.73,0.5628,13.93,0.68,54.6499,0.9732,0.1415,0.0319,279.076,0.798,10.77,0.2834,35.5192,532.2427,1.9313,8.17,0.3876,0.0144,0.008,55.8468,0.5005,0.0176,0.0144,0.008,55.8468
3013.73,2567.76,2172.8111,969.3436,1.2736,102.7367,0.1243,1.4889,-0.0076,-0.0017,0.9627,201.0024,6.5794,407.0762,9.0037,0.9671,12.4694,1.3493,-5346.25,2472.75,-3812.75,-1693.5,1.3175,1.99,7.3558,67.0222,1.9778,0.177,3.3338,85.4593,8.7326,50.6296,63.9602,66.2215,86.441,118.6382,78.98,3.128,359.61,10.1359,131.9909,734.8356,1.4197,142.6273,634.2282,195.353,4.62,2854.0,0.9291,0.9495,4.6328,-0.3955,358.9845,10.6189,111.5955,15.5427,20.3955,27.2417,707.5939,0.9797,148.1055,618.6855,98.0701,156.37213333333332,466.83456666666666,-0.0149,-0.0196,-0.045,0.103,-0.0414,-0.0117,-0.0199,0.0648,7.5467,0.1447,0.11086666666666667,2.4393,0.9881,1869.1547,0.2006,8748.95,-0.0449,-0.0019,0.0004,-0.0869,-0.1826,-0.04,0.0412,-0.0071,-0.0355,0.0761,0.9800666666666666,101.36540000000001,232.45943333333332,0.4618666666666667,0.9492,0.0,750.9852,0.9918,58.1747,0.5896,0.9796,6.1793,15.93,4.333,15.98,1.135,2.545,3.014,-0.1419,0.7284,0.9956,2.2216,1007.066,41.2332,122.0,114.5,29.9,51.7998,139.929,4.66,0.0028,0.1858,0.0652,0.0515,0.0215,5.9675,5.598,20.83,0.4264,0.014,0.66,0.0591,0.041666666666666664,762.5996,657.0,401.0,1407.0,17263.0,0.168,0.1,0.334,2.5,0.7,0.133,0.425,0.5349,0.1591,0.3306,0.5057,0.6916,0.3669,0.415,14.87,1.026,7.47,30.272,0.1857,10.75,22.99,96.484,0.261,4.03,19.94,0.298,7.94,19.84,4.03,30.321,7.82,19.84,59.497,0.0757,0.0492,0.0324,0.027,0.0511,0.0717,0.0961,0.1033,4.1107,0.0036,0.0096,0.0274,0.0029,146.1074,0.0276,1015.4995,0.0134,0.0117,0.0036,0.0069,0.01746666666666667,0.0127,123.653,0.0004,0.0202,0.0044,0.3446,0.0322,34.156,2.4707,19.0276,0.0185,0.014,5.1124,6.1225,9.7432,6.460066666666667,0.0196,0.0027,0.0032,0.004933333333333334,13.4098,14.4354,862.1488,0.0,85.0842,12.289,16.2168,36.9025,0.0,12.7514,35.3933,75.1412,49.3896,0.0,127.6479,19.7593,12.7268,14.3683,60.6678,507.6278,251.0204,72.0801,26.2072,123.5605,612.8205,483.522,159.4136,13.7471,712.2924,0.0,50.9735,0.0,0.0,0.1142,0.0105,1.2198,388.152,81.296,0.686,13.64,1.17,56.2406,1.0077,0.2198,0.0385,277.948,0.764,10.68,0.0639,8.3588,534.3145,1.0024,430.37,0.7033,0.02683333333333333,0.029566666666666668,97.78483333333332,0.505,0.0229,0.0144,0.008,55.8468
3060.0,2571.41,2199.6556,1140.3983,1.3369,103.0967,0.1227,1.43,0.0129,-0.0088,0.9594,202.5304,10.2424,420.4031,9.8275,0.9658,12.6198,1.4031,-5129.25,2442.75,-2753.75,-2362.25,1.3387,1.9995,7.408,71.8778,1.9556,0.142,3.5756,86.9779,8.8356,50.6527,63.9719,66.3989,86.3856,118.253,7.74,5.46,364.02,10.2415,133.2709,741.5196,1.4005,149.1218,646.4127,199.5721,4.628,2875.0,0.9224,0.9495,4.5319,0.1364,363.5391,10.7023,113.4073,14.3136,19.8636,23.9046,717.615,1.5135,155.1527,632.0991,171.3744,166.2615,465.8375,-0.0124,-0.0659,-0.051,-0.0028,-0.0208,-0.0156,-0.012,0.0018,7.6796,0.1353,0.1108,2.4212,0.9654,1837.7052,0.1699,8845.25,0.0003,-0.0009,0.0006,0.0018,-0.3488,-0.0056,0.014,-0.0098,0.0516,0.1014,0.9785,105.1467,229.9273,0.4623333333333333,0.9396,0.0,680.6358,0.9729,56.3593,0.6059,0.9714,6.3302,15.78,2.803,15.77,0.7474,2.964,3.396,0.9934,0.8435,0.9956,2.2717,1001.4982,41.0741,106.0,190.3,232.8,46.5,324.855,5.07,0.0036,0.0894,0.0637,0.0532,0.0201,7.2388,5.115,6.065,0.3921,0.0149,0.29,0.1787,0.0425,809.8331666666667,557.0,580.0,4788.0,17486.0,0.171,0.082,0.146,2.6,1.8,0.185,0.357,0.4518,0.2188,0.4071,0.8643,0.7421,0.1619,0.26,19.38,0.349,13.98,18.392,0.2172,4.9,12.66,96.881,0.102,9.34,20.69,0.351,7.19,15.12,9.34,19.159,7.16,15.12,89.826,0.071,0.0445,0.0496,0.0435,0.0271,0.0362,0.0716,0.0832,5.1404,0.0024,0.0101,0.0701,0.0111,117.1183,0.0252,1247.3994,0.0162,0.0148,0.0028,0.0061,0.021333333333333333,0.0203,99.754,0.0025,0.0218,0.0216,0.3256,0.1195,22.328,2.9565,18.2407,0.0202,0.0132,6.3654,6.7091,8.1103,5.4119,0.0208,0.0022,0.0028,0.006333333333333333,7.2893,28.4861,491.8919,606.6999,49.9396,10.8593,23.7437,173.872,740.2265,12.7731,92.0455,130.2817,48.5444,0.0,105.6336,47.0206,41.5568,15.9738,52.4151,571.4286,67.5522,97.3026,0.0,130.1711,231.3099,599.1632,0.0,14.8414,0.0,0.0,28.4987,0.0,0.0,0.1108,0.0101,0.7385,407.182,72.916,0.3365,14.39,0.32,45.5617,0.9586,0.0821,0.0202,265.642,0.7884,9.38,0.3202,40.6181,524.4955,1.0912,11.12,0.1474,0.0193,0.0072,37.6251,0.5013,0.0095,0.0193,0.0072,37.6251
2937.77,2532.3,2198.8556,1031.1917,1.3204,102.7622,0.1235,1.4294,0.0138,0.0052,0.9607,198.813,7.6207,414.7289,10.0554,0.9694,12.5847,1.4127,-5341.5,2769.25,-3779.0,-2224.0,1.3095,1.9725,7.2437,76.3333,1.9556,0.1417,3.5454,84.7662,9.1141,50.6253,64.8052,66.2459,87.2937,119.187,81.56,2.694,344.41,10.0185,147.6627,736.2923,1.0544,137.2318,629.3046,74.3926,4.574,2827.0,0.9316,0.9442,4.5817,0.5536,348.0964,10.0338,128.2164,10.3957,19.4464,24.5095,711.7827,0.8307,145.4782,621.7909,96.492,162.55786666666668,464.7975666666667,-0.0132,-0.0154,0.0532,0.0036,-0.0107,0.0037,0.0187,0.0307,7.8032,0.1448,0.1149,2.3726,0.9891,1842.3669,0.1719,9322.9499,-0.0411,-0.0045,0.0014,-0.1483,0.1905,0.0009,0.0095,-0.0085,0.0456,0.022,0.9811,102.388,229.672,0.4607,0.9471,0.0,765.0424,0.9887,58.9198,0.583,0.9615,6.4512,15.93,4.333,15.98,1.135,2.545,3.014,-0.1419,0.7284,0.9956,2.2216,1007.066,41.2332,119.0,73.5,40.8,46.3999,380.274,6.56,0.0083,0.1079,0.0571,0.0379,0.0211,10.7596,7.768,17.211,0.308,0.0147,0.35,0.0189,0.0853,804.2329,883.0,798.0,4613.0,2699.0,0.102,0.026,0.203,2.5,1.2,0.147,0.396,0.6097,0.146,0.2712,0.5246,0.7379,0.2279,0.452,22.23,0.783,13.32,29.304,0.1374,14.47,19.0,19.673,0.308,8.27,23.43,1.142,16.94,19.32,8.27,35.8311,4.57,24.71,50.565,0.0767,0.0465,0.0554,0.0643,0.0795,0.1196,0.0658,0.091,4.2846,0.0015,0.009166666666666665,0.1548,0.0013,158.1512,0.031,644.9004,0.0119,0.0091,0.0025,0.0046,0.0206,0.0063,48.0298,0.0012,0.0335,0.0199,0.2685,0.0322,34.156,2.4707,17.7133,0.0175,0.0106,7.0671,6.5699,10.1586,5.2208000000000006,0.0223,0.003,0.0034,0.0051,13.4098,36.8771,413.2067,734.1404,101.9325,16.5309,28.8165,122.0693,121.3579,7.7892,61.3636,103.7647,26.4448,0.0,185.846,42.5272,38.8748,15.2651,52.4033,580.2364,302.439,104.1843,0.0,744.7307,0.0,351.8717,296.1758,18.0302,264.0777,664.8402,29.4551,0.0,0.0,0.1145,0.0092,0.8273,400.814,73.254,0.2235,14.53,1.33,27.0176,0.9714,0.3315,0.0562,267.228,0.7013,7.35,0.0289,4.1191,529.8991,2.0142,7.56,0.2492,0.021066666666666668,0.021333333333333333,172.52846666666665,0.5019,0.0146,0.0193,0.0072,37.6251
